timestamp,type,price,amount,fee,portfolio_value,pnl,pnl_percent
2025-11-03 15:45:00,BUY,105745.71,0.0944720120561864,9.990009990009991,9990.00999000999,,
2025-11-03 21:00:00,SELL,106568.2,0.0944720120561864,10.067712275206082,10057.644562930876,67.63457292088606,0.6770220749380694
2025-11-04 16:00:00,BUY,103078.91,0.09747480804720299,10.047596965964912,10047.596965964913,,
2025-11-04 21:00:00,SELL,100297.0,0.09747480804720299,9.776430822710317,9766.654391887607,-280.94257407730584,-2.796117071862722
2025-11-05 15:00:00,BUY,103016.96,0.09471156491507043,9.756897494393215,9756.897494393215,,
2025-11-05 21:00:00,SELL,103635.82,0.09471156491507043,9.815510693456556,9805.695182763098,48.79768836988296,0.5001352981101265
2025-11-06 16:00:00,BUY,101790.98,0.09623543543327336,9.795899283479619,9795.899283479619,,
2025-11-06 21:00:00,SELL,100605.17,0.09623543543327336,9.681782341788491,9672.100559446702,-123.79872403291665,-1.2637811031979278
2025-11-07 16:00:00,BUY,100566.65,0.09607994420939127,9.662438121325378,9662.438121325378,,
2025-11-07 21:00:00,SELL,103460.46,0.09607994420939127,9.940475224677957,9930.53474945328,268.09662812790157,2.7746271154503113
2025-11-08 15:30:00,BUY,101568.08,0.0976745266359073,9.920614135317964,9920.614135317963,,
2025-11-08 21:00:00,SELL,102040.11,0.0976745266359073,9.96671944212591,9956.752722683785,36.13858736582188,0.364277723867582
2025-11-09 15:00:00,BUY,103338.79,0.09625432924816536,9.946805916767019,9946.805916767018,,
2025-11-09 21:00:00,SELL,104382.72,0.09625432924816536,10.047288698699056,10037.241410000357,90.435493233339,0.9091912920598433
2025-11-10 15:00:00,BUY,104998.25,0.09549886970310985,10.027214195804554,10027.214195804554,,
2025-11-10 21:00:00,SELL,105594.0,0.09549886970310985,10.084107647430182,10074.023539782751,46.80934397819692,0.46682301847887353
2025-11-11 15:45:00,BUY,103455.99,0.09727768861138489,10.06395958020255,10063.959580202549,,
2025-11-11 21:00:00,SELL,102967.65,0.09727768861138489,10.016454993746065,10006.43853875232,-57.52104145022895,-0.5715547741604827
2025-11-12 16:00:00,BUY,101511.99,0.09847548153332099,9.996442096655665,9996.442096655664,,
2025-11-12 21:00:00,SELL,101894.32,0.09847548153332099,10.0340922275103,10024.05813528279,27.616038627125818,0.2762586764381383
2025-11-13 16:00:00,BUY,101188.02,0.09896472024249116,10.014044091191602,10014.044091191601,,
2025-11-13 21:00:00,SELL,98619.99,0.09896472024249116,9.759899720667276,9750.139820946608,-263.9042702449933,-2.635341604668235
2025-11-14 15:00:00,BUY,96105.71,0.10135089186194123,9.740399421525085,9740.399421525084,,
2025-11-14 21:00:00,SELL,94890.64,0.10135089186194123,9.617250993350396,9607.633742357044,-132.76567916804015,-1.3630414259465
2025-11-15 16:00:00,BUY,95890.81,0.10009338440931301,9.598035706650395,9598.035706650395,,
2025-11-15 21:00:00,SELL,95561.77,0.10009338440931301,9.565100979444356,9555.535878464912,-42.49982818548233,-0.4427971460455661
2025-11-16 16:00:00,BUY,94415.07,0.1011066335975426,9.545989888576338,9545.989888576338,,
2025-11-16 21:00:00,SELL,93769.33,0.1011066335975426,9.480701290997061,9471.220589706063,-74.76929887027472,-0.7832534890881349
2025-11-17 16:00:00,BUY,93176.54,0.10154657847216896,9.461758830875189,9461.75883087519,,
2025-11-17 21:00:00,SELL,92138.04,0.10154657847216896,9.356302709131842,9346.94640642271,-114.81242445247881,-1.213436386455212
2025-11-18 15:00:00,BUY,92037.89,0.10145396420566667,9.337608797625085,9337.608797625086,,
2025-11-18 21:00:00,SELL,93003.41,0.10145396420566667,9.435564629144944,9426.129064515799,88.52026689071317,0.9479971672536472
2025-11-19 15:45:00,BUY,89951.7,0.10468631890407448,9.416712352163637,9416.712352163637,,
2025-11-19 21:00:00,SELL,89694.17,0.10468631890407448,9.38975248445627,9380.362731971814,-36.349620191822396,-0.3860117929955724
2025-11-20 16:00:00,BUY,88720.19,0.10562411712859929,9.370991740231585,9370.991740231584,,
2025-11-20 21:00:00,SELL,86920.48,0.10562411712859929,9.180898960394073,9171.718061433678,-199.27367879790654,-2.126495085278796
2025-11-21 16:00:00,BUY,82929.78,0.11048570858294512,9.16255550592775,9162.55550592775,,
2025-11-21 21:00:00,SELL,84622.62,0.11048570858294512,9.349590132845304,9340.240542712458,177.68503678470734,1.9392519550877845
2025-11-22 15:30:00,BUY,84119.53,0.11092441473554808,9.33090963307938,9330.909633079378,,
2025-11-22 21:00:00,SELL,84297.94,0.11092441473554808,9.350699657912347,9341.348958254435,10.439325175057093,0.11187896556245948
2025-11-23 15:15:00,BUY,86692.61,0.1076448954681734,9.332016941313125,9332.016941313124,,
2025-11-23 21:00:00,SELL,87288.92,0.1076448954681734,9.39620666892975,9386.81046226082,54.79352094769638,0.5871562524187434
2025-11-24 15:15:00,BUY,86086.82,0.10892995035978317,9.37743302923159,9377.43302923159,,
2025-11-24 21:00:00,SELL,89047.14,0.10892995035978317,9.699900539880662,9690.200639340781,312.7676101091911,3.335322247935265
2025-11-25 15:00:00,BUY,86591.77,0.11179492137903592,9.680520119221562,9680.52011922156,,
2025-11-25 21:00:00,SELL,87176.49,0.11179492137903592,9.745888845650311,9736.142956804662,55.6228375831015,0.5745852175097209
2025-11-26 15:30:00,BUY,86884.16,0.11194694798527602,9.726416540264399,9726.4165402644,,
2025-11-26 21:00:00,SELL,89831.96,0.11194694798527602,10.056413753535397,10046.357339781862,319.94079951746244,3.289400553564666
2025-11-27 15:00:00,BUY,90692.7,0.11066294220773117,10.036321018763099,10036.3210187631,,
2025-11-27 21:00:00,SELL,91423.84,0.11066294220773117,10.11723112232886,10107.11389120653,70.7928724434314,0.7053667605000152
2025-11-28 16:00:00,BUY,91883.29,0.10988958791454029,10.0970168743322,10097.0168743322,,
2025-11-28 21:00:00,SELL,91149.46,0.10988958791454029,10.016376598032874,10006.360221434841,-90.65665289735807,-0.8978558125204081
2025-11-29 15:00:00,BUY,90758.57,0.11014236845707534,9.996363857577267,9996.363857577266,,
2025-11-29 21:00:00,SELL,90850.14,0.11014236845707534,10.00644959425688,9996.443144662622,0.0792870853565546,0.0007931592575679886
2025-11-30 15:00:00,BUY,91417.43,0.10924018196502187,9.986456687974648,9986.456687974649,,
2025-11-30 21:00:00,SELL,91166.74,0.10924018196502187,9.959071266757839,9949.112195491081,-37.34449248356759,-0.37395137885629204
2025-12-01 15:30:00,BUY,83939.9,0.11840820661531183,9.939173022468612,9939.173022468613,,
2025-12-01 21:00:00,SELL,85661.19,0.11840820661531183,10.142987884433484,10132.84489654905,193.6718740804372,1.9485713111404765
2025-12-02 15:15:00,BUY,90174.52,0.11225701200710218,10.122722174374676,10122.722174374676,,
2025-12-02 21:00:00,SELL,91231.49,0.11225701200710218,10.241374468355824,10231.133093887467,108.41091951279122,1.0709660666893512
2025-12-03 16:00:00,BUY,92032.82,0.11105725307239049,10.220912181705762,10220.912181705762,,
2025-12-03 21:00:00,SELL,93052.23,0.11105725307239049,10.334125056060286,10323.790931004225,102.87874929846294,1.00655154324292
2025-12-04 15:15:00,BUY,92576.58,0.11140482240271432,10.313477453550675,10313.477453550675,,
2025-12-04 21:00:00,SELL,92446.37,0.11140482240271432,10.298971431625617,10288.67246019399,-24.804993356685372,-0.2405104725190981
2025-12-05 16:00:00,BUY,89362.56,0.11501901989074466,10.278394066127863,10278.394066127863,,
2025-12-05 21:00:00,SELL,89429.36,0.11501901989074466,10.286077336656565,10275.791259319907,-2.602806807955858,-0.02532308832693357
2025-12-06 15:15:00,BUY,89639.84,0.1145196793477802,10.265525733586323,10265.525733586323,,
2025-12-06 21:00:00,SELL,89488.24,0.1145196793477802,10.2481645501972,10237.916385647002,-27.609347939320287,-0.2689521087944786
2025-12-07 15:15:00,BUY,88735.39,0.11526053693965907,10.227688696950054,10227.688696950054,,
2025-12-07 21:00:00,SELL,91299.99,0.11526053693965907,10.523285869985504,10512.762584115519,285.07388716546484,2.787275753225411
2025-12-08 15:30:00,BUY,89690.21,0.11709483480740794,10.50226032379173,10502.260323791728,,
2025-12-08 21:00:00,SELL,90765.22,0.11709483480740794,10.62813844215804,10617.51030371588,115.24997992415229,1.097382624034428
2025-12-09 15:00:00,BUY,90599.99,0.11707400188803074,10.606903400315566,10606.903400315567,,
2025-12-09 21:00:00,SELL,92999.83,0.11707400188803074,10.887862273006538,10876.974410733532,270.0710104179652,2.5461814841259924
2025-12-10 15:30:00,BUY,91872.03,0.11827438995776084,10.866108302431103,10866.108302431103,,
2025-12-10 21:00:00,SELL,92278.48,0.11827438995776084,10.914180928229435,10903.266747301204,37.15844487010145,0.34196645050728874
2025-12-11 16:00:00,BUY,89395.91,0.12184421382285025,10.892374372928279,10892.374372928278,,
2025-12-11 21:00:00,SELL,92461.4,0.12184421382285025,11.265886591960085,11254.620705368125,362.2463324398468,3.325687495099027
2025-12-12 15:45:00,BUY,89935.14,0.12501650998753197,11.243377328040086,11243.377328040086,,
2025-12-12 21:00:00,SELL,90282.98,0.12501650998753197,11.28686307087415,11275.576207803275,32.198879763189325,0.2863808518005341
2025-12-13 15:45:00,BUY,90092.16,0.12503098933256088,11.264311895907369,11264.311895907369,,
2025-12-13 21:00:00,SELL,89994.84,0.12503098933256088,11.252143880025523,11240.891736145497,-23.420159761872128,-0.20791469535197538
2025-12-14 15:00:00,BUY,89015.96,0.12615335580351464,11.229662074071427,11229.662074071428,,
2025-12-14 21:00:00,SELL,88524.95,0.12615335580351464,11.167719514838344,11156.551795323505,-73.11027874792308,-0.6510461157752025
2025-12-15 15:15:00,BUY,86871.25,0.12829798568495987,11.145406388934571,11145.40638893457,,
2025-12-15 21:00:00,SELL,85630.0,0.12829798568495987,10.986156514203115,10975.17035768891,-170.23603124566034,-1.527409816251068
2025-12-16 15:15:00,BUY,87163.39,0.12578912031229367,10.964206151537375,10964.206151537375,,
2025-12-16 21:00:00,SELL,87649.85,0.12578912031229367,11.025397527004493,11014.37212947749,50.16597794011432,0.45754318412811096
2025-12-17 16:00:00,BUY,86976.01,0.12651038787266483,11.003368760716775,11003.368760716774,,
2025-12-17 21:00:00,SELL,86003.43,0.12651038787266483,10.88032728767958,10869.446960391899,-133.92180032487522,-1.217098174542606
2025-12-18 15:00:00,BUY,88101.0,0.12325159047025436,10.85858837201988,10858.58837201988,,
2025-12-18 21:00:00,SELL,85159.52,0.12325159047025436,10.496046283683436,10485.550237399751,-373.0381346201284,-3.435420165491889
2025-12-19 15:45:00,BUY,87951.87,0.11910008465127024,10.475075162237516,10475.075162237516,,
2025-12-19 21:00:00,SELL,87914.79,0.11910008465127024,10.470658931098646,10460.188272167547,-14.886890069969013,-0.14211726254371923
2025-12-20 15:15:00,BUY,88109.31,0.11859970908447603,10.449738533633916,10449.738533633916,,
2025-12-20 21:00:00,SELL,88304.25,0.11859970908447603,10.472858360922842,10462.38550256192,12.646968928003844,0.12102665427750024
2025-12-21 15:15:00,BUY,87900.0,0.11890709407272955,10.451933568992926,10451.933568992927,,
2025-12-21 21:00:00,SELL,88267.32,0.11890709407272955,10.495610522787723,10485.114912264935,33.181343272008235,0.31746607508533325
2025-12-22 15:30:00,BUY,89407.61,0.11715602589078203,10.474640271992943,10474.640271992943,,
2025-12-22 21:00:00,SELL,88342.18,0.11715602589078203,10.349818727328126,10339.468908600797,-135.1713633921463,-1.290463060135507
2025-12-23 15:00:00,BUY,86964.0,0.11877489270079533,10.329139768831965,10329.139768831965,,
2025-12-23 21:00:00,SELL,87704.95,0.11877489270079533,10.417146025578619,10406.72887955304,77.58911072107549,0.7511672071201858
2025-12-24 15:15:00,BUY,86858.19,0.11969317512840223,10.396332547006036,10396.332547006035,,
2025-12-24 21:00:00,SELL,87648.56,0.11969317512840223,10.490934441832271,10480.443507390439,84.11096038440337,0.8090445356966373
2025-12-25 15:00:00,BUY,87771.99,0.11928604482884098,10.469973533856583,10469.973533856582,,
2025-12-25 21:00:00,SELL,87982.0,0.11928604482884098,10.495024796131087,10484.529771334956,14.556237478373077,0.13902840758195625
2025-12-26 15:00:00,BUY,86776.13,0.12070203771036271,10.474055715619338,10474.055715619337,,
2025-12-26 21:00:00,SELL,87653.6,0.12070203771036271,10.57996813264905,10569.3881645164,95.33244889706293,0.9101770267929672
2025-12-27 16:00:00,BUY,87500.01,0.1206723214680915,10.558829335181219,10558.829335181219,,
2025-12-27 21:00:00,SELL,87625.02,0.1206723214680915,10.573914582087948,10563.34066750586,4.511332324640534,0.04272568654565821
2025-12-28 15:45:00,BUY,87836.27,0.12014157567968488,10.552787879626235,10552.787879626236,,
2025-12-28 21:00:00,SELL,87556.33,0.12014157567968488,10.519155446930464,10508.636291483532,-44.151588142703986,-0.41838790513306306
2025-12-29 15:45:00,BUY,87691.62,0.1197165493502139,10.498138153330205,10498.138153330205,,
2025-12-29 21:00:00,SELL,87356.9,0.1197165493502139,10.4580666299317,10447.608563301768,-50.52959002843636,-0.4813195377163848
2025-12-30 15:00:00,BUY,88349.06,0.1181356246677651,10.437171391909859,10437.171391909858,,
2025-12-30 21:00:00,SELL,88076.0,0.1181356246677651,10.404913278238078,10394.50836495984,-42.66302695001832,-0.40876043276521856
2025-12-31 16:00:00,BUY,87919.27,0.11810976411336357,10.384124240719125,10384.124240719124,,
2025-12-31 21:00:00,SELL,87751.89,0.11810976411336357,10.364355028401828,10353.990673373426,-30.133567345697884,-0.2901888175368274
2026-01-01 16:00:00,BUY,87943.53,0.11761691879262841,10.34364702634708,10343.64702634708,,
2026-01-01 21:00:00,SELL,88387.32,0.11761691879262841,10.395844238738063,10385.448394499324,41.80136815224432,0.4041260113165977
